YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
1934,11,25,,,,,,,,,,,,,,,,,44.239999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,12,1,,,,,,,,,,,,,,,,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,12,9,,,,,,,,,,,,,,,,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,12,17,,,,,,,,,,,,,,,,,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,12,25,,,,,,,,,,,,,,,,,29.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,1,1,,,,,,,,,,,,,,,,,25.880000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,1,9,,,,,,,,,,,,,,,,,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,1,17,,,,,,,,,,,,,,,,,35.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,1,25,,,,,,,,,,,,,,,,,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,2,1,,,,,,,,,,,,,,,,,29.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,2,9,,,,,,,,,,,,,,,,,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,2,17,,,,,,,,,,,,,,,,,31.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,2,25,,,,,,,,,,,,,,,,,23.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,3,1,,,,,,,,,,,,,,,,,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,3,9,,,,,,,,,,,,,,,,,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,3,17,,,,,,,,,,,,,,,,,40.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,3,25,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,4,1,,,,,,,,,,,,,,,,,41.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,4,9,,,,,,,,,,,,,,,,,41.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,4,17,,,,,,,,,,,,,,,,,51.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,4,25,,,,,,,,,,,,,,,,,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,5,1,,,,,,,,,,,,,,,,,47.120000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,5,9,,,,,,,,,,,,,,,,,55.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,5,17,,,,,,,,,,,,,,,,,47.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,5,25,,,,,,,,,,,,,,,,,62.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,6,1,,,,,,,,,,,,,,,,,59.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,6,9,,,,,,,,,,,,,,,,,70.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,6,17,,,,,,,,,,,,,,,,,68.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,6,25,,,,,,,,,,,,,,,,,66.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,7,1,,,,,,,,,,,,,,,,,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,7,9,,,,,,,,,,,,,,,,,67.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,7,17,,,,,,,,,,,,,,,,,70.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,7,25,,,,,,,,,,,,,,,,,78.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,8,1,,,,,,,,,,,,,,,,,65.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,8,9,,,,,,,,,,,,,,,,,72.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,8,17,,,,,,,,,,,,,,,,,71.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,8,25,,,,,,,,,,,,,,,,,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,9,1,,,,,,,,,,,,,,,,,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,9,9,,,,,,,,,,,,,,,,,67.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,9,17,,,,,,,,,,,,,,,,,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,9,25,,,,,,,,,,,,,,,,,68.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,10,1,,,,,,,,,,,,,,,,,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,10,9,,,,,,,,,,,,,,,,,56.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,10,17,,,,,,,,,,,,,,,,,61.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,10,25,,,,,,,,,,,,,,,,,46.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,11,1,,,,,,,,,,,,,,,,,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,11,9,,,,,,,,,,,,,,,,,27.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,11,17,,,,,,,,,,,,,,,,,34.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,11,25,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,12,1,,,,,,,,,,,,,,,,,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,12,9,,,,,,,,,,,,,,,,,27.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,12,17,,,,,,,,,,,,,,,,,38.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,12,25,,,,,,,,,,,,,,,,,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,1,1,,,,,,,,,,,,,,,,,31.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,1,9,,,,,,,,,,,,,,,,,31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,1,17,,,,,,,,,,,,,,,,,48.379999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,1,25,,,,,,,,,,,,,,,,,37.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,2,1,,,,,,,,,,,,,,,,,11.120000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,2,9,,,,,,,,,,,,,,,,,33.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,2,17,,,,,,,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,2,25,,,,,,,,,,,,,,,,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,3,1,,,,,,,,,,,,,,,,,42.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,3,9,,,,,,,,,,,,,,,,,40.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,3,17,,,,,,,,,,,,,,,,,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,3,25,,,,,,,,,,,,,,,,,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,4,1,,,,,,,,,,,,,,,,,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,4,9,,,,,,,,,,,,,,,,,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,4,17,,,,,,,,,,,,,,,,,60.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,4,25,,,,,,,,,,,,,,,,,67.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,5,1,,,,,,,,,,,,,,,,,52.879999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,5,9,,,,,,,,,,,,,,,,,44.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,5,17,,,,,,,,,,,,,,,,,68.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,5,25,,,,,,,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,6,1,,,,,,,,,,,,,,,,,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,6,9,,,,,,,,,,,,,,,,,64.75999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,6,17,,,,,,,,,,,,,,,,,69.25999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,6,25,,,,,,,,,,,,,,,,,68.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,7,1,,,,,,,,,,,,,,,,,76.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,7,9,,,,,,,,,,,,,,,,,75.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,7,17,,,,,,,,,,,,,,,,,68.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,7,25,,,,,,,,,,,,,,,,,82.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,8,1,,,,,,,,,,,,,,,,,80.24000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,8,9,,,,,,,,,,,,,,,,,79.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,8,17,,,,,,,,,,,,,,,,,75.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,8,25,,,,,,,,,,,,,,,,,82.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,9,1,,,,,,,,,,,,,,,,,71.24000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,9,9,,,,,,,,,,,,,,,,,63.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,9,17,,,,,,,,,,,,,,,,,58.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,9,25,,,,,,,,,,,,,,,,,50.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,10,1,,,,,,,,,,,,,,,,,58.459999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,10,9,,,,,,,,,,,,,,,,,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,10,17,,,,,,,,,,,,,,,,,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,10,25,,,,,,,,,,,,,,,,,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,11,1,,,,,,,,,,,,,,,,,37.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,11,9,,,,,,,,,,,,,,,,,38.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,11,17,,,,,,,,,,,,,,,,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,11,25,,,,,,,,,,,,,,,,,36.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,12,1,,,,,,,,,,,,,,,,,26.060000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,12,9,,,,,,,,,,,,,,,,,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,12,17,,,,,,,,,,,,,,,,,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,12,25,,,,,,,,,,,,,,,,,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1,1,,,,,,,,,,,,,,,,,24.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1,9,,,,,,,,,,,,,,,,,14.899999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1,17,,,,,,,,,,,,,,,,,8.059999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1,25,,,,,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,2,1,,,,,,,,,,,,,,,,,37.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,2,9,,,,,,,,,,,,,,,,,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,2,17,,,,,,,,,,,,,,,,,28.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,2,25,,,,,,,,,,,,,,,,,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,3,1,,,,,,,,,,,,,,,,,43.519999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,3,9,,,,,,,,,,,,,,,,,42.620000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,3,17,,,,,,,,,,,,,,,,,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,3,25,,,,,,,,,,,,,,,,,47.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,4,1,,,,,,,,,,,,,,,,,46.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,4,9,,,,,,,,,,,,,,,,,43.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,4,17,,,,,,,,,,,,,,,,,44.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,4,25,,,,,,,,,,,,,,,,,43.879999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,5,1,,,,,,,,,,,,,,,,,60.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,5,9,,,,,,,,,,,,,,,,,54.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,5,17,,,,,,,,,,,,,,,,,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,5,25,,,,,,,,,,,,,,,,,64.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,6,1,,,,,,,,,,,,,,,,,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,6,9,,,,,,,,,,,,,,,,,65.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,6,17,,,,,,,,,,,,,,,,,56.120000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,6,25,,,,,,,,,,,,,,,,,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,7,1,,,,,,,,,,,,,,,,,80.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,7,9,,,,,,,,,,,,,,,,,71.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,7,17,,,,,,,,,,,,,,,,,75.74000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,7,25,,,,,,,,,,,,,,,,,73.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,8,1,,,,,,,,,,,,,,,,,59.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,8,9,,,,,,,,,,,,,,,,,74.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,8,17,,,,,,,,,,,,,,,,,75.74000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,8,25,,,,,,,,,,,,,,,,,72.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,9,1,,,,,,,,,,,,,,,,,63.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,9,9,,,,,,,,,,,,,,,,,60.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,9,17,,,,,,,,,,,,,,,,,67.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,9,25,,,,,,,,,,,,,,,,,73.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,10,1,,,,,,,,,,,,,,,,,64.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,10,9,,,,,,,,,,,,,,,,,46.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,10,17,,,,,,,,,,,,,,,,,53.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,10,25,,,,,,,,,,,,,,,,,50.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,1,,,,,,,,,,,,,,,,,41.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,9,,,,,,,,,,,,,,,,,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,17,,,,,,,,,,,,,,,,,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,11,25,,,,,,,,,,,,,,,,,47.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,12,1,,,,,,,,,,,,,,,,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,12,9,,,,,,,,,,,,,,,,,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,12,17,,,,,,,,,,,,,,,,,54.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,12,25,,,,,,,,,,,,,,,,,36.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,1,,,,,,,,,,,,,,,,,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,3,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,4,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,6,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,7,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,8,,,,,,,,,,,,,,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,9,,,,,,,,,,,,,,,,,-1767.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,10,,,,,,,,,,,,,,,,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,11,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,12,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,14,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,15,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,16,,,,,,,,,,,,,,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,17,,,,,,,,,,,,,,,,,-1767.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,18,,,,,,,,,,,,,,,,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,19,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,20,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,22,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,23,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,24,,,,,,,,,,,,,,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,25,,,,,,,,,,,,,,,,,-1767.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,26,,,,,,,,,,,,,,,,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,27,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,28,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,30,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1,31,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,6,1,,,,,,,,,,,,,,,,,54.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,6,9,,,,,,,,,,,,,,,,,52.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,6,17,,,,,,,,,,,,,,,,,65.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,6,25,,,,,,,,,,,,,,,,,52.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,7,1,,,,,,,,,,,,,,,,,71.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,7,9,,,,,,,,,,,,,,,,,66.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,7,17,,,,,,,,,,,,,,,,,83.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,7,25,,,,,,,,,,,,,,,,,69.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,1,,,,,,,,,,,,,,,,,77.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,3,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,4,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,6,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,7,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,8,,,,,,,,,,,,,,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,9,,,,,,,,,,,,,,,,,-1767.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,10,,,,,,,,,,,,,,,,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,11,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,12,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,14,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,15,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,16,,,,,,,,,,,,,,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,17,,,,,,,,,,,,,,,,,-1767.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,18,,,,,,,,,,,,,,,,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,19,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,20,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,22,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,23,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,24,,,,,,,,,,,,,,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,25,,,,,,,,,,,,,,,,,-1767.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,26,,,,,,,,,,,,,,,,,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,27,,,,,,,,,,,,,,,,,211.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,28,,,,,,,,,,,,,,,,,-147.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,30,,,,,,,,,,,,,,,,,1831.8200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,8,31,,,,,,,,,,,,,,,,,14.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,1,,,,,,,,,,,,,,,,,62.959999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,9,,,,,,,,,,,,,,,,,63.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,17,,,,,,,,,,,,,,,,,71.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,9,25,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,10,1,,,,,,,,,,,,,,,,,54.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,10,9,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
