YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
1970,5,22,100.0,100.0,,,,,,,,,,5.0,,,,0.0,0.0,,69.98,53.96,,50.0,,,,,,80.0,,,,,1.0,9999.0,9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,5,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,
1970,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,99.0,,,,,,
1970,5,25,80.0,80.0,,,,,,,,,,18.0,,,,0.0,0.0,,60.08,50.0,,150.0,,,,,,94.0,,,,,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,5,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
1970,5,27,100.0,100.0,,,,,,,,,,157.0,,,,0.0,0.0,,64.94,57.02,,160.0,,,,,,89.0,,,,,1.0,1.0,999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,5,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,
1970,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1970,5,30,90.0,90.0,,,,,,,,,,38.0,,,,0.0,0.0,,66.92,55.04,,330.0,,,,,,58.0,,,,,9999.0,9999.0,9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,5,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,
1970,6,1,20.0,10.0,,,,,,,,,,0.0,,,,0.0,0.0,,75.92,64.04,,180.0,,,,,,89.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,
1970,6,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,
1970,6,3,30.0,20.0,,,,,,,,,,0.0,,,,0.0,0.0,,77.0,64.94,,190.0,,,,,,130.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,6,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,,
1970,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1970,6,6,100.0,100.0,,,,,,,,,,20.0,,,,0.0,0.0,,69.08,60.980000000000004,,10.0,,,,,,72.0,,,,,9999.0,9999.0,9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,6,7,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,
1970,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,
1970,6,9,100.0,100.0,,,,,,,,,,25.0,,,,0.0,0.0,,71.96,62.959999999999994,,210.0,,,,,,58.0,,,,,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,6,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,,
1970,6,11,70.0,90.0,,,,,,,,,,74.0,,,,0.0,0.0,,69.08,60.08,,190.0,,,,,,58.0,,,,,1.0,999.0,999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,6,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,
1970,6,14,50.0,70.0,,,,,,,,,,0.0,,,,0.0,0.0,,77.0,62.959999999999994,,190.0,,,,,,94.0,,,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,
1970,6,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,-99.0,,,,,,
1970,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,99.0,,,,,,
1970,6,17,70.0,70.0,,,,,,,,,,0.0,,,,0.0,0.0,,80.06,66.02,,180.0,,,,,,80.0,,,,,1.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,,,,,,
1970,6,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
1970,6,19,80.0,90.0,,,,,,,,,,,,,,0.0,0.0,,91.03999999999999,73.04,,350.0,,,,,,72.0,,,,,999.0,999.0,999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,6,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,,,,,,,,
1970,6,22,10.0,10.0,,,,,,,,,,0.0,,,,0.0,0.0,,71.06,53.96,,190.0,,,,,,94.0,,,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,
1970,6,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,
1970,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,,
1970,6,25,100.0,100.0,,,,,,,,,,3.0,,,,0.0,0.0,,69.08,64.04,,160.0,,,,,,63.0,,,,,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,6,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
1970,6,27,90.0,80.0,,,,,,,,,,5.0,,,,0.0,0.0,,80.06,66.92,,150.0,,,,,,58.0,,,,,1.0,1.0,999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,6,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,6,30,40.0,30.0,,,,,,,,,,0.0,,,,0.0,0.0,,87.98,66.02,,240.0,,,,,,89.0,,,,,1.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,6,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,
1970,7,1,70.0,70.0,,,,,,,,,,0.0,,,,0.0,0.0,,87.98,69.98,,360.0,,,,,,76.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,
1970,7,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,,,,,,,
1970,7,3,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,,71.06,66.92,,170.0,,,,,,67.0,,,,,999.0,999.0,999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,7,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,
1970,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,
1970,7,6,90.0,90.0,,,,,,,,,,,,,,0.0,0.0,,80.96,69.08,,180.0,,,,,,80.0,,,,,1.0,1.0,9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,7,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,
1970,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,99.0,,,,,,
1970,7,9,40.0,70.0,,,,,,,,,,0.0,,,,0.0,0.0,,82.04,66.02,,190.0,,,,,,67.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,
1970,7,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,
1970,7,11,10.0,20.0,,,,,,,,,,0.0,,,,0.0,0.0,,87.08000000000001,66.92,,180.0,,,,,,94.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,7,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,
1970,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1970,7,14,80.0,80.0,,,,,,,,,,0.0,,,,0.0,0.0,,80.96,66.92,,140.0,,,,,,80.0,,,,,9999.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,7,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,
1970,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,
1970,7,17,60.0,60.0,,,,,,,,,,3.0,,,,0.0,0.0,,86.0,71.06,,230.0,,,,,,80.0,,,,,-9999.0,-9999.0,-9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,7,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,,,,,,,
1970,7,19,50.0,60.0,,,,,,,,,,0.0,,,,0.0,0.0,,89.96000000000001,71.06,,320.0,,,,,,80.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,7,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,
1970,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
1970,7,22,90.0,100.0,,,,,,,,,,,,,,0.0,0.0,,80.06,68.0,,140.0,,,,,,72.0,,,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,1.0,,,,,,
1970,7,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,
1970,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,,,,,,,,
1970,7,25,70.0,80.0,,,,,,,,,,8.0,,,,0.0,0.0,,89.96000000000001,71.06,,280.0,,,,,,103.0,,,,,1.0,-9999.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
1970,7,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,
1970,7,27,0.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,89.06,68.0,,330.0,,,,,,76.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,7,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,,-999.0,,,,,,
1970,7,30,60.0,70.0,,,,,,,,,,0.0,,,,0.0,0.0,,86.0,71.06,,130.0,,,,,,72.0,,,,,9999.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,7,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,
1970,8,1,90.0,90.0,,,,,,,,,,18.0,,,,0.0,0.0,,87.98,75.02,,190.0,,,,,,72.0,,,,,1.0,1.0,-9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,8,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,
1970,8,3,30.0,40.0,,,,,,,,,,0.0,,,,0.0,0.0,,93.02,75.02,,320.0,,,,,,80.0,,,,,999.0,999.0,999.0,,,,,1.0,,,,,,999.0,,,,,,
1970,8,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,,
1970,8,6,30.0,20.0,,,,,,,,,,5.0,,,,0.0,0.0,,84.91999999999999,68.0,,320.0,,,,,,89.0,,,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,1.0,,,,,,
1970,8,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,
1970,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,99.0,,,,,,
1970,8,9,30.0,30.0,,,,,,,,,,0.0,,,,0.0,0.0,,84.91999999999999,62.959999999999994,,180.0,,,,,,72.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,
1970,8,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,-9.0,,,,,,
1970,8,11,50.0,60.0,,,,,,,,,,0.0,,,,0.0,0.0,,86.0,69.98,,190.0,,,,,,58.0,,,,,999.0,999.0,999.0,,,,,1.0,,,,,,999.0,,,,,,
1970,8,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,,-999.0,,,,,,
1970,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1970,8,14,50.0,40.0,,,,,,,,,,0.0,,,,0.0,0.0,,87.98,68.0,,190.0,,,,,,58.0,,,,,1.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,8,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,
1970,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,,,,,
1970,8,17,50.0,70.0,,,,,,,,,,0.0,,,,0.0,0.0,,82.94,68.0,,40.0,,,,,,94.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,
1970,8,18,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,,,,,,,
1970,8,19,30.0,40.0,,,,,,,,,,0.0,,,,0.0,0.0,,91.94,71.06,,300.0,,,,,,67.0,,,,,999.0,999.0,999.0,,,,,1.0,,,,,,999.0,,,,,,
1970,8,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,,-999.0,,,,,,
1970,8,22,40.0,50.0,,,,,,,,,,0.0,,,,0.0,0.0,,91.94,71.96,,190.0,,,,,,63.0,,,,,9999.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,8,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,
1970,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,,99.0,,,,,,
1970,8,25,20.0,20.0,,,,,,,,,,0.0,,,,0.0,0.0,,91.94,73.94,,190.0,,,,,,98.0,,,,,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,-9999.0,,,,,,
1970,8,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,
1970,8,27,40.0,70.0,,,,,,,,,,150.0,,,,0.0,0.0,,84.91999999999999,73.04,,270.0,,,,,,130.0,,,,,1.0,999.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
1970,8,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,
1970,8,30,80.0,90.0,,,,,,,,,,0.0,,,,0.0,0.0,,84.02,62.959999999999994,,190.0,,,,,,76.0,,,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,
1970,8,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,
1970,9,1,20.0,30.0,,,,,,,,,,0.0,,,,0.0,0.0,,73.94,57.92,,310.0,,,,,,103.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,
1970,9,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,
1970,9,3,30.0,30.0,,,,,,,,,,0.0,,,,0.0,0.0,,77.0,60.08,,320.0,,,,,,72.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,9,4,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,
1970,9,6,70.0,70.0,,,,,,,,,,,,,,0.0,0.0,,91.03999999999999,71.96,,240.0,,,,,,130.0,,,,,1.0,9999.0,9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,9,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,
1970,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,,,99.0,,,,,,
1970,9,9,20.0,30.0,,,,,,,,,,0.0,,,,0.0,0.0,,78.98,64.94,,300.0,,,,,,76.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,,,,,,
1970,9,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,-9.0,,,,,,
1970,9,11,50.0,50.0,,,,,,,,,,0.0,,,,0.0,0.0,,77.0,60.08,,350.0,,,,,,72.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,9,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,
1970,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,,,9.0,,,,,,
1970,9,14,100.0,100.0,,,,,,,,,,41.0,,,,0.0,0.0,,71.06,66.02,,190.0,,,,,,80.0,,,,,1.0,9999.0,9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,9,15,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,
1970,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,
1970,9,17,70.0,80.0,,,,,,,,,,0.0,,,,0.0,0.0,,75.02,62.959999999999994,,340.0,,,,,,89.0,,,,,-9999.0,-9999.0,-9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,9,18,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,,,,,,,
1970,9,19,10.0,10.0,,,,,,,,,,0.0,,,,0.0,0.0,,75.92,55.94,,160.0,,,,,,63.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,9,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,
1970,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,,,,,,,,,,,
1970,9,22,80.0,90.0,,,,,,,,,,0.0,,,,0.0,0.0,,80.06,59.0,,100.0,,,,,,63.0,,,,,1.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,9,23,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,
1970,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,
1970,9,25,50.0,40.0,,,,,,,,,,0.0,,,,0.0,0.0,,87.98,60.980000000000004,,360.0,,,,,,103.0,,,,,1.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,,,,,,
1970,9,26,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,-9.0,,,,,,
1970,9,27,10.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,71.96,57.02,,170.0,,,,,,63.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,9,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,
1970,9,30,20.0,20.0,,,,,,,,,,0.0,,,,0.0,0.0,,75.92,60.980000000000004,,350.0,,,,,,76.0,,,,,9999.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,9,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,
1970,10,1,50.0,40.0,,,,,,,,,,0.0,,,,0.0,0.0,,66.92,48.92,,10.0,,,,,,54.0,,,,,-9999.0,-9999.0,-9999.0,,,,,1.0,,,,,,-9999.0,,,,,,
1970,10,2,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,,,,,
1970,10,3,60.0,80.0,,,,,,,,,,0.0,,,,0.0,0.0,,69.98,48.92,,190.0,,,,,,80.0,,,,,1.0,999.0,999.0,,,,,1.0,,,,,,999.0,,,,,,
1970,10,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,
1970,10,6,40.0,40.0,,,,,,,,,,0.0,,,,0.0,0.0,,64.94,53.96,,280.0,,,,,,103.0,,,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,
1970,10,7,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,-99.0,,,,,,
1970,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,99.0,,,,,,
1970,10,9,30.0,30.0,,,,,,,,,,0.0,,,,0.0,0.0,,69.08,46.94,,180.0,,,,,,76.0,,,,,-9999.0,-9999.0,-9999.0,,,,,1.0,,,,,,-9999.0,,,,,,
1970,10,10,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,,,-9.0,,,,,,
1970,10,11,10.0,20.0,,,,,,,,,,0.0,,,,0.0,0.0,,71.96,57.02,,190.0,,,,,,58.0,,,,,999.0,999.0,999.0,,,,,1.0,,,,,,999.0,,,,,,
1970,10,12,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,,,-999.0,,,,,,
1970,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
1970,10,14,70.0,90.0,,,,,,,,,,0.0,,,,0.0,0.0,,73.04,55.94,,140.0,,,,,,45.0,,,,,1.0,9999.0,9999.0,,,,,1.0,,,,,,9999.0,,,,,,
1970,10,15,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,-99.0,,,,,,
1970,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,99.0,,,,,,
1970,10,17,80.0,90.0,,,,,,,,,,0.0,,,,0.0,0.0,,71.06,60.08,,100.0,,,,,,45.0,,,,,1.0,-9999.0,-9999.0,,,,,1.0,,,,,,-9999.0,,,,,,
1970,10,18,,,,,,,,,,,,0.0,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,-9.0,,,,,,
1970,10,19,80.0,60.0,,,,,,,,,,0.0,,,,0.0,0.0,,69.98,60.08,,180.0,,,,,,58.0,,,,,999.0,999.0,999.0,,,,,1.0,,,,,,999.0,,,,,,
1970,10,20,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,-999.0,,,,,,
1970,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
1970,10,22,90.0,90.0,,,,,,,,,,,,,,0.0,0.0,,75.02,64.94,,180.0,,,,,,76.0,,,,,1.0,1.0,9999.0,,,,,1.0,,,,,,1.0,,,,,,
1970,10,23,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,
1970,10,25,60.0,80.0,,,,,,,,,,0.0,,,,0.0,0.0,,62.959999999999994,44.06,,360.0,,,,,,107.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,1.0,,,,,,
1970,10,26,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,,
1970,10,27,30.0,50.0,,,,,,,,,,0.0,,,,0.0,0.0,,48.02,37.94,,340.0,,,,,,112.0,,,,,999.0,999.0,999.0,,,,,999.0,,,,,,999.0,,,,,,
1970,10,28,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,-999.0,,,,,,
1970,10,30,0.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,64.04,41.0,,260.0,,,,,,72.0,,,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,9999.0,,,,,,
1970,10,31,,,,,,,,,,,,0.0,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,-99.0,,,,,,
