YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT12,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
1974,4,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,,,,,
1974,4,19,60.0,70.0,,,,,,,136.0,,56.0,,,,0.0,0.0,,57.02,37.04,450.0,,,,,,,,,,77.0,54.0,999.0,999.0,999.0,,,,,999.0,,,,,,,,1.0,,,,,,,
1974,4,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,,,,,,,,,
1974,4,22,80.0,100.0,,,,,,,918.0,0.0,77.0,,,,0.0,0.0,,75.02,44.06,624.0,,,,,,,,,,103.0,76.0,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,4,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
1974,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,,,,,
1974,4,25,60.0,90.0,,,,,,,1830.0,0.0,89.0,,,,0.0,0.0,,60.980000000000004,37.94,726.0,,,,315.0,315.0,,,,,77.0,63.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,4,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,,,,,-9.0,,,,,,,
1974,4,27,80.0,100.0,,,,,,,212.0,0.0,68.0,,,,0.0,0.0,,71.06,39.02,558.0,,,,,,,,,,62.0,40.0,999.0,999.0,999.0,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,4,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,,,,,-999.0,,,,,,,
1974,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1974,4,30,100.0,100.0,,,,,,,1524.0,13.0,1.0,,,,0.0,0.0,,55.94,44.96,12.0,,,,,,,,,,82.0,67.0,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,4,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
1974,5,1,100.0,100.0,,,,,,,1524.0,0.0,2.0,,,,0.0,0.0,,57.02,46.94,24.0,,,,225.0,225.0,,,,,123.0,94.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,5,2,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,-9.0,,,,-9.0,,,,,,,,,,,,,,,
1974,5,3,80.0,90.0,,,,,,,754.0,0.0,53.0,,,,0.0,0.0,,60.980000000000004,46.04,456.0,,,,,,,,,,87.0,63.0,999.0,,999.0,999.0,,,,999.0,,,,,,,,999.0,,,,,,,
1974,5,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,-999.0,,,,-999.0,,,,,,,,-999.0,,,,,,,
1974,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,
1974,5,6,10.0,10.0,,,,,,,1812.0,0.0,100.0,,,,0.0,0.0,,78.08,44.06,864.0,,,,,,,,,,62.0,49.0,9999.0,,9999.0,9999.0,,,,1.0,,,,,,,,9999.0,,,,,,,
1974,5,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1974,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,99.0,,,,99.0,,,,,,,,99.0,,,,,,,
1974,5,9,100.0,100.0,,,,,,,1854.0,0.0,21.0,,,,0.0,0.0,,69.08,55.94,186.0,,,,360.0,360.0,,,,,87.0,72.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,5,10,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,-9.0,,,,-9.0,,,,,,,,,,,,,,,
1974,5,11,90.0,90.0,,,,,,,800.0,,61.0,,,,0.0,0.0,,73.04,51.98,534.0,,,,,,,,,,82.0,58.0,999.0,,999.0,999.0,,,,999.0,,,,,,,,1.0,,,,,,,
1974,5,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,-999.0,,,,-999.0,,,,,,,,,,,,,,,
1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1974,5,14,100.0,100.0,,,,,,,1336.0,28.0,10.0,,,,0.0,0.0,,59.0,48.92,90.0,,,,,,,,,,123.0,85.0,9999.0,,9999.0,9999.0,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,5,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,-99.0,,,,-99.0,,,,,,,,,,,,,,,
1974,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,99.0,,,,99.0,,,,,,,,,,,,,,,
1974,5,17,100.0,100.0,,,,,,,212.0,15.0,29.0,,,,0.0,0.0,,64.94,48.92,258.0,,,,225.0,225.0,,,,,108.0,67.0,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,5,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,-9.0,,,,-9.0,,,,,,,,,,,,,,,
1974,5,19,80.0,80.0,,,,,,,312.0,10.0,70.0,,,,0.0,0.0,,57.92,41.0,624.0,,,,,,,,,,134.0,98.0,999.0,,999.0,999.0,,,,999.0,,,,,,,,1.0,,,,,,,
1974,5,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,-999.0,,,,-999.0,,,,,,,,,,,,,,,
1974,5,22,90.0,90.0,,,,,,,1600.0,41.0,40.0,,,,0.0,0.0,,59.0,42.980000000000004,360.0,,,,,,,,,,139.0,116.0,9999.0,,9999.0,9999.0,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,5,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
1974,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
1974,5,25,80.0,100.0,,,,,,,948.0,48.0,30.0,,,,0.0,0.0,,55.94,41.0,264.0,,,,225.0,225.0,,,,,93.0,63.0,-9999.0,,1.0,1.0,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,5,26,,,,,,,,,,0.0,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,5,27,90.0,100.0,,,,,,,330.0,,15.0,,,,0.0,0.0,,57.02,39.02,138.0,,,,,,,,,,77.0,49.0,1.0,,1.0,999.0,,,,1.0,,,,,,,,1.0,,,,,,,
1974,5,28,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,
1974,5,30,100.0,100.0,,,,,,,1430.0,5.0,23.0,,,,0.0,0.0,,60.980000000000004,48.02,210.0,,,,,,,,,,82.0,63.0,9999.0,,9999.0,9999.0,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,5,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,-99.0,,-99.0,-99.0,,,,-99.0,,,,,,,,,,,,,,,
1974,6,1,60.0,40.0,,,,,,,1730.0,0.0,89.0,,,,0.0,0.0,,82.94,50.0,828.0,,,,315.0,315.0,,,,,98.0,80.0,-9999.0,,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,6,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
1974,6,3,100.0,90.0,,,,,,,730.0,,65.0,,,,0.0,0.0,,73.94,57.02,600.0,,,,,,,,,,103.0,63.0,999.0,,,,,,,999.0,,,,,,,,1.0,,,,,,,
1974,6,4,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
1974,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
1974,6,6,100.0,100.0,,,,,,,1630.0,66.0,5.0,,,,0.0,0.0,,64.94,53.96,48.0,,,,,,,,,,154.0,112.0,1.0,,,,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,6,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,
1974,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
1974,6,9,100.0,100.0,,,,,,,1848.0,0.0,32.0,,,,0.0,0.0,,64.04,50.0,300.0,,,,270.0,270.0,,,,,103.0,72.0,-9999.0,,,,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,6,10,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
1974,6,11,60.0,70.0,,,,,,,736.0,0.0,49.0,,,,0.0,0.0,,66.92,48.02,456.0,,,,,,,,,,77.0,49.0,999.0,,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,6,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,-999.0,,,,,,,
1974,6,14,10.0,10.0,,,,,,,1348.0,0.0,93.0,,,,0.0,0.0,,75.92,48.92,870.0,,,,,,,,,,67.0,45.0,9999.0,,,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,6,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,-99.0,,,,,,,
1974,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,99.0,,,,,,,
1974,6,17,40.0,60.0,,,,,,,1554.0,0.0,87.0,,,,0.0,0.0,,84.91999999999999,53.96,816.0,,,,315.0,315.0,,,,,93.0,76.0,-9999.0,,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,6,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,-9.0,,,,,,,
1974,6,19,20.0,20.0,,,,,,,836.0,0.0,93.0,,,,0.0,0.0,,87.08000000000001,55.04,870.0,,,,,,,,,,72.0,45.0,999.0,,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,6,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,-999.0,,,,,,,
1974,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1974,6,22,100.0,100.0,,,,,,,2230.0,,1.0,,,,0.0,0.0,,66.02,55.94,6.0,,,,,,,,,,57.0,40.0,9999.0,,,,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,6,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
1974,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,99.0,,,,,,,
1974,6,25,40.0,40.0,,,,,,,1754.0,0.0,69.0,,,,0.0,0.0,,80.96,59.0,654.0,,,,315.0,315.0,,,,,154.0,121.0,-9999.0,,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,6,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,-9.0,,,,,,,
1974,6,27,0.0,0.0,,,,,,,742.0,0.0,100.0,,,,0.0,0.0,,84.91999999999999,57.02,942.0,,,,,,,,,,139.0,107.0,999.0,,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,6,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,-999.0,,,,,,,
1974,6,30,80.0,100.0,,,,,,,1748.0,0.0,48.0,,,,0.0,0.0,,73.94,53.96,450.0,,,,,,,,,,154.0,107.0,9999.0,,,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,6,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,-99.0,,,,,,,
1974,7,1,90.0,100.0,,,,,,,1918.0,8.0,9.0,,,,0.0,0.0,,64.94,53.96,84.0,,,,315.0,315.0,,,,,93.0,76.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,7,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,,,,,,,,
1974,7,3,70.0,80.0,,,,,,,706.0,0.0,48.0,,,,0.0,0.0,,71.96,53.96,456.0,,,,,,,,,,62.0,31.0,999.0,,999.0,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,7,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,,
1974,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
1974,7,6,100.0,100.0,,,,,,,1648.0,15.0,46.0,,,,0.0,0.0,,75.92,57.02,426.0,,,,,,,,,,118.0,89.0,1.0,,9999.0,,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,7,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
1974,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,99.0,,,,,,,,,,,,,,,
1974,7,9,70.0,70.0,,,,,,,2336.0,0.0,46.0,,,,0.0,0.0,,71.96,51.08,426.0,,,,360.0,360.0,,,,,77.0,54.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,7,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,-9.0,,,,,,,,,,,,,,,
1974,7,11,80.0,80.0,,,,,,,430.0,,63.0,,,,0.0,0.0,,75.92,51.08,588.0,,,,,,,,,,72.0,45.0,999.0,,999.0,,,,,999.0,,,,,,,,1.0,,,,,,,
1974,7,12,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,
1974,7,14,100.0,100.0,,,,,,,1524.0,8.0,0.0,,,,0.0,0.0,,64.04,55.04,0.0,,,,,,,,,,154.0,125.0,9999.0,,9999.0,,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,7,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
1974,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,,
1974,7,17,90.0,90.0,,,,,,,1436.0,8.0,19.0,,,,0.0,0.0,,66.92,51.98,174.0,,,,270.0,270.0,,,,,87.0,63.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,7,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,
1974,7,19,60.0,70.0,,,,,,,730.0,0.0,64.0,,,,0.0,0.0,,73.04,51.98,594.0,,,,,,,,,,87.0,58.0,999.0,,999.0,,,,,1.0,,,,,,,,999.0,,,,,,,
1974,7,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,-999.0,,,,,,,
1974,7,22,20.0,10.0,,,,,,,2112.0,0.0,87.0,,,,0.0,0.0,,78.08,55.94,618.0,,,,,,,,,,98.0,63.0,9999.0,,9999.0,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,7,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
1974,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,99.0,,,,,,,,,,,,,,,
1974,7,25,90.0,100.0,,,,,,,1518.0,99.0,29.0,,,,0.0,0.0,,75.02,53.06,270.0,,,,225.0,225.0,,,,,113.0,76.0,1.0,,-9999.0,,,,,-9999.0,,,,,,,,1.0,,,,,,,
1974,7,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,-9.0,,,,,,,,,,,,,,,
1974,7,27,100.0,100.0,,,,,,,148.0,71.0,17.0,,,,0.0,0.0,,73.94,62.059999999999995,156.0,,,,,,,,,,123.0,80.0,1.0,,999.0,,,,,999.0,,,,,,,,1.0,,,,,,,
1974,7,28,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,-999.0,,,,,,,,,,,,,,,
1974,7,30,60.0,60.0,,,,,,,1900.0,0.0,71.0,,,,0.0,0.0,,75.92,59.0,648.0,,,,,,,,,,87.0,72.0,9999.0,,9999.0,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,7,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,,,,,,,,-99.0,,,,,,,
1974,8,1,10.0,20.0,,,,,,,1724.0,0.0,93.0,,,,0.0,0.0,,91.03999999999999,60.08,822.0,,,,315.0,315.0,,,,,108.0,49.0,-9999.0,,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,8,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,-9.0,,,,,,,
1974,8,3,0.0,0.0,,,,,,,842.0,0.0,100.0,,,,0.0,0.0,,87.98,60.08,882.0,,,,,,,,,,87.0,63.0,999.0,,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,8,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,-999.0,,,,,,,
1974,8,6,20.0,30.0,,,,,,,1906.0,0.0,96.0,,,,0.0,0.0,,86.0,59.0,840.0,,,,,,,,,,93.0,72.0,9999.0,,,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,8,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,-99.0,,,,,,,
1974,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,99.0,,,,,,,
1974,8,9,20.0,30.0,,,,,,,2136.0,0.0,84.0,,,,0.0,0.0,,75.92,53.96,732.0,,,,315.0,315.0,,,,,82.0,58.0,-9999.0,,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,8,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,-9.0,,,,,,,
1974,8,11,30.0,40.0,,,,,,,948.0,0.0,63.0,,,,0.0,0.0,,75.92,48.92,552.0,,,,,,,,,,82.0,63.0,999.0,,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,8,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,-999.0,,,,,,,
1974,8,14,0.0,10.0,,,,,,,1724.0,0.0,92.0,,,,0.0,0.0,,89.06,57.02,798.0,,,,,,,,,,98.0,67.0,9999.0,,,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,8,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,-99.0,,,,,,,
1974,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,99.0,,,,,,,
1974,8,17,50.0,60.0,,,,,,,1824.0,0.0,58.0,,,,0.0,0.0,,73.94,53.96,498.0,,,,315.0,315.0,,,,,108.0,63.0,-9999.0,,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,8,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,-9.0,,,,,,,
1974,8,19,90.0,100.0,,,,,,,142.0,0.0,7.0,,,,0.0,0.0,,71.06,57.02,60.0,,,,,,,,,,62.0,36.0,999.0,,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,8,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
1974,8,22,80.0,80.0,,,,,,,1800.0,0.0,57.0,,,,0.0,0.0,,75.02,57.92,486.0,,,,,,,,,,67.0,45.0,9999.0,,,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,8,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,-99.0,,,,,,,
1974,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,99.0,,,,,,,
1974,8,25,10.0,30.0,,,,,,,1730.0,0.0,90.0,,,,0.0,0.0,,84.02,53.96,762.0,,,,360.0,360.0,,,,,77.0,49.0,-9999.0,,,,,,,1.0,,,,,,,,-9999.0,,,,,,,
1974,8,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,-9.0,,,,,,,
1974,8,27,70.0,80.0,,,,,,,912.0,0.0,41.0,,,,0.0,0.0,,69.98,57.92,342.0,,,,,,,,,,77.0,54.0,999.0,,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,8,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
1974,8,30,100.0,100.0,,,,,,,1324.0,8.0,1.0,,,,0.0,0.0,,64.04,55.94,6.0,,,,,,,,,,77.0,49.0,9999.0,,,,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,8,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
1974,9,1,40.0,40.0,,,,,,,1442.0,0.0,70.0,,,,0.0,0.0,,91.03999999999999,62.059999999999995,558.0,,,,90.0,90.0,,,,,164.0,112.0,-9999.0,-9999.0,,,,,,1.0,,,,,,,,-9999.0,,,,,,,
1974,9,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,,,,,,,,,,,,,
1974,9,3,40.0,60.0,,,,,,,206.0,,81.0,,,,0.0,0.0,,89.96000000000001,57.92,648.0,,,,,,,,,,123.0,76.0,999.0,999.0,,,,,,999.0,,,,,,,,1.0,,,,,,,
1974,9,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,,,,,,,,,,,,,
1974,9,6,80.0,100.0,,,,,,,1742.0,0.0,4.0,,,,0.0,0.0,,73.04,60.980000000000004,30.0,,,,,,,,,,46.0,36.0,9999.0,9999.0,,,,,,9999.0,,,,,,,,9999.0,,,,,,,
1974,9,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,,,
1974,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,99.0,,,,,,,
1974,9,9,10.0,20.0,,,,,,,1830.0,0.0,76.0,,,,0.0,0.0,,80.96,57.02,594.0,,,,360.0,360.0,,,,,77.0,58.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,9,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,-9.0,,,,,,,
1974,9,11,40.0,50.0,,,,,,,242.0,0.0,71.0,,,,0.0,0.0,,84.02,53.06,558.0,,,,,,,,,,93.0,63.0,1.0,999.0,,,,,,1.0,,,,,,,,999.0,,,,,,,
1974,9,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,
1974,9,14,90.0,90.0,,,,,,,48.0,43.0,15.0,,,,0.0,0.0,,71.06,59.0,120.0,,,,,,,,,,72.0,58.0,9999.0,9999.0,,,,,,9999.0,,,,,,,,1.0,,,,,,,
1974,9,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,-99.0,,,,,,,,,,,,,,,
1974,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,,,,,,,,,,,,,
1974,9,17,20.0,20.0,,,,,,,1648.0,0.0,76.0,,,,0.0,0.0,,78.08,51.98,582.0,,,,315.0,315.0,,,,,123.0,116.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,,,-9999.0,,,,,,,
1974,9,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,,,,,,-9.0,,,,,,,
1974,9,19,0.0,0.0,,,,,,,606.0,0.0,100.0,,,,0.0,0.0,,78.08,46.94,762.0,,,,,,,,,,154.0,116.0,999.0,999.0,,,,,,999.0,,,,,,,,999.0,,,,,,,
1974,9,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,,,,,,-999.0,,,,,,,
1974,9,22,0.0,0.0,,,,,,,2118.0,0.0,100.0,,,,0.0,0.0,,89.06,46.94,756.0,,,,,,,,,,62.0,45.0,9999.0,9999.0,,,,,,9999.0,,,,,,,,9999.0,,,,,,,
